SMILES,RA_score,SA_score
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(Cc3ccc(F)cc3)C3CCCCC3)nc(C3CC3)n2)nc1C,0.99990475,3.088963865519994
COC(=O)CC(Nc1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C2CC2)n1)c1ccc(F)cc1,0.99565125,3.2088459538259437
O=c1oc2ccccc2c(Nc2cc(N(Cc3ccc(F)cc3)C3CCCCC3)nc(C3CC3)n2)c1[N+](=O)[O-],0.83580405,2.9567866056756937
COCCN(c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C2CC2)n1)C(C)C,0.9994493,2.839908657019773
CCCCN(c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C2CC2)n1)C(C)CC,0.9993506,3.291882577855941
CS(=O)(=O)CCNc1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C2CC2)n1,0.97978204,2.720832549756244
CN(Cc1c(F)cccc1Cl)c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C2CC2)n1,0.99998224,2.8091042166354807
CCCN(Cc1cccc(Br)c1)c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C2CC2)n1,0.9999832,2.8064341804692194
Fc1ccc(CN(c2cc(N(Cc3ccc(F)cc3)C3CCCCC3)nc(C3CC3)n2)C2CCCCC2)cc1,0.9999719,2.81918410728084
FC(F)(F)c1nc(N2CCC3(CC2)OCCc2ccccc23)cc(N2CCC3(CC2)OCCc2ccccc23)n1,0.9926491,3.885972084036024
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N3CCC4(CC3)OCCc3ccccc34)nc(C(F)(F)F)n2)nc1C,0.74312776,3.7157070135326187
COC(=O)CC(Nc1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C(F)(F)F)n1)c1ccc(F)cc1,0.95316625,3.8657416226257872
O=c1oc2ccccc2c(Nc2cc(N3CCC4(CC3)OCCc3ccccc34)nc(C(F)(F)F)n2)c1[N+](=O)[O-],0.98652184,3.6060835017371895
COCCN(c1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C(F)(F)F)n1)C(C)C,0.9876202,3.5242433719006048
CCCCN(c1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C(F)(F)F)n1)C(C)CC,0.98613393,3.968972330415581
CS(=O)(=O)CCNc1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C(F)(F)F)n1,0.6909766,3.421370967161449
CN(Cc1c(F)cccc1Cl)c1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C(F)(F)F)n1,0.9999875,3.4756868772152405
CCCN(Cc1cccc(Br)c1)c1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C(F)(F)F)n1,0.99999005,3.4656489270049473
Fc1ccc(CN(c2cc(N3CCC4(CC3)OCCc3ccccc34)nc(C(F)(F)F)n2)C2CCCCC2)cc1,0.99961954,3.479963007530852
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N3CCC4(CC3)OCCc3ccccc34)nc(C(F)(F)F)n2)nc1C,0.74312776,3.7157070135326187
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(Nc3ccc([N+](=O)[O-])cc3-c3nc(C)c(C(=O)OCC)s3)nc(C(F)(F)F)n2)nc1C,0.86846346,3.4076320606031487
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(NC(CC(=O)OC)c3ccc(F)cc3)nc(C(F)(F)F)n2)nc1C,0.023123132,3.5398282112532495
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(Nc3c([N+](=O)[O-])c(=O)oc4ccccc34)nc(C(F)(F)F)n2)nc1C,0.55456513,3.270990958407883
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(CCOC)C(C)C)nc(C(F)(F)F)n2)nc1C,0.91596997,3.1286945597499196
CCCCN(c1cc(Nc2ccc([N+](=O)[O-])cc2-c2nc(C)c(C(=O)OCC)s2)nc(C(F)(F)F)n1)C(C)CC,0.99971545,3.5797375336058517
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(NCCS(C)(=O)=O)nc(C(F)(F)F)n2)nc1C,0.054421436,3.0408823447807727
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(C)Cc3c(F)cccc3Cl)nc(C(F)(F)F)n2)nc1C,0.999973,3.11320969191838
CCCN(Cc1cccc(Br)c1)c1cc(Nc2ccc([N+](=O)[O-])cc2-c2nc(C)c(C(=O)OCC)s2)nc(C(F)(F)F)n1,0.999963,3.1136188983283244
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(Cc3ccc(F)cc3)C3CCCCC3)nc(C(F)(F)F)n2)nc1C,0.9997984,3.149657483276533
COC(=O)CC(Nc1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C(F)(F)F)n1)c1ccc(F)cc1,0.95316625,3.8657416226257872
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(NC(CC(=O)OC)c3ccc(F)cc3)nc(C(F)(F)F)n2)nc1C,0.023123132,3.5398282112532495
COC(=O)CC(Nc1cc(NC(CC(=O)OC)c2ccc(F)cc2)nc(C(F)(F)F)n1)c1ccc(F)cc1,0.36211893,3.490390011883279
COC(=O)CC(Nc1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C(F)(F)F)n1)c1ccc(F)cc1,0.034994327,3.415170949488825
COCCN(c1cc(NC(CC(=O)OC)c2ccc(F)cc2)nc(C(F)(F)F)n1)C(C)C,0.9948586,3.291950754959858
CCCCN(c1cc(NC(CC(=O)OC)c2ccc(F)cc2)nc(C(F)(F)F)n1)C(C)CC,0.99896497,3.569927398086884
COC(=O)CC(Nc1cc(NCCS(C)(=O)=O)nc(C(F)(F)F)n1)c1ccc(F)cc1,0.0012299974,3.191998532763515
COC(=O)CC(Nc1cc(N(C)Cc2c(F)cccc2Cl)nc(C(F)(F)F)n1)c1ccc(F)cc1,0.9999304,3.2526137683240712
CCCN(Cc1cccc(Br)c1)c1cc(NC(CC(=O)OC)c2ccc(F)cc2)nc(C(F)(F)F)n1,0.99992263,3.2474897188442
COC(=O)CC(Nc1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C(F)(F)F)n1)c1ccc(F)cc1,0.9958381,3.2736050986729754
O=c1oc2ccccc2c(Nc2cc(N3CCC4(CC3)OCCc3ccccc34)nc(C(F)(F)F)n2)c1[N+](=O)[O-],0.98652184,3.6060835017371895
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(Nc3c([N+](=O)[O-])c(=O)oc4ccccc34)nc(C(F)(F)F)n2)nc1C,0.55456513,3.270990958407883
COC(=O)CC(Nc1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C(F)(F)F)n1)c1ccc(F)cc1,0.034994327,3.415170949488825
O=c1oc2ccccc2c(Nc2cc(Nc3c([N+](=O)[O-])c(=O)oc4ccccc34)nc(C(F)(F)F)n2)c1[N+](=O)[O-],0.99741936,3.1597878167462694
COCCN(c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C(F)(F)F)n1)C(C)C,0.9981765,3.0618610453981194
CCCCN(c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C(F)(F)F)n1)C(C)CC,0.99874294,3.5079422278585035
CS(=O)(=O)CCNc1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C(F)(F)F)n1,0.10591099,2.969417975817688
CN(Cc1c(F)cccc1Cl)c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C(F)(F)F)n1,0.99986976,3.013087179393372
CCCN(Cc1cccc(Br)c1)c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C(F)(F)F)n1,0.9989607,3.003597840810885
O=c1oc2ccccc2c(Nc2cc(N(Cc3ccc(F)cc3)C3CCCCC3)nc(C(F)(F)F)n2)c1[N+](=O)[O-],0.7300614,3.0197026586133227
COCCN(c1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C(F)(F)F)n1)C(C)C,0.9876202,3.5242433719006048
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(CCOC)C(C)C)nc(C(F)(F)F)n2)nc1C,0.91596997,3.1286945597499196
COCCN(c1cc(NC(CC(=O)OC)c2ccc(F)cc2)nc(C(F)(F)F)n1)C(C)C,0.9948586,3.291950754959858
COCCN(c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C(F)(F)F)n1)C(C)C,0.9981765,3.0618610453981194
COCCN(c1cc(N(CCOC)C(C)C)nc(C(F)(F)F)n1)C(C)C,0.9893285,3.070280994480383
CCCCN(c1cc(N(CCOC)C(C)C)nc(C(F)(F)F)n1)C(C)CC,0.99970174,3.5047405712189192
COCCN(c1cc(NCCS(C)(=O)=O)nc(C(F)(F)F)n1)C(C)C,0.85893494,2.95112326414867
COCCN(c1cc(N(C)Cc2c(F)cccc2Cl)nc(C(F)(F)F)n1)C(C)C,0.99970746,2.952159596077438
CCCN(Cc1cccc(Br)c1)c1cc(N(CCOC)C(C)C)nc(C(F)(F)F)n1,0.9995114,2.922761274764458
COCCN(c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C(F)(F)F)n1)C(C)C,0.9996693,2.900757935030228
CCCCN(c1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C(F)(F)F)n1)C(C)CC,0.98613393,3.968972330415581
CCCCN(c1cc(Nc2ccc([N+](=O)[O-])cc2-c2nc(C)c(C(=O)OCC)s2)nc(C(F)(F)F)n1)C(C)CC,0.99971545,3.5797375336058517
CCCCN(c1cc(NC(CC(=O)OC)c2ccc(F)cc2)nc(C(F)(F)F)n1)C(C)CC,0.99896497,3.569927398086884
CCCCN(c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C(F)(F)F)n1)C(C)CC,0.99874294,3.5079422278585035
CCCCN(c1cc(N(CCOC)C(C)C)nc(C(F)(F)F)n1)C(C)CC,0.99970174,3.5047405712189192
CCCCN(c1cc(N(CCCC)C(C)CC)nc(C(F)(F)F)n1)C(C)CC,0.9994412,3.7674511281206566
CCCCN(c1cc(NCCS(C)(=O)=O)nc(C(F)(F)F)n1)C(C)CC,0.99858433,3.3886696841288373
CCCCN(c1cc(N(C)Cc2c(F)cccc2Cl)nc(C(F)(F)F)n1)C(C)CC,0.99999523,3.396467701948147
CCCCN(c1cc(N(CCC)Cc2cccc(Br)c2)nc(C(F)(F)F)n1)C(C)CC,0.9998965,3.369574738322661
CCCCN(c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C(F)(F)F)n1)C(C)CC,0.9996503,3.3519750135448056
CS(=O)(=O)CCNc1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C(F)(F)F)n1,0.6909766,3.421370967161449
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(NCCS(C)(=O)=O)nc(C(F)(F)F)n2)nc1C,0.054421436,3.0408823447807727
COC(=O)CC(Nc1cc(NCCS(C)(=O)=O)nc(C(F)(F)F)n1)c1ccc(F)cc1,0.0012299974,3.191998532763515
CS(=O)(=O)CCNc1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C(F)(F)F)n1,0.10591099,2.969417975817688
COCCN(c1cc(NCCS(C)(=O)=O)nc(C(F)(F)F)n1)C(C)C,0.85893494,2.95112326414867
CCCCN(c1cc(NCCS(C)(=O)=O)nc(C(F)(F)F)n1)C(C)CC,0.99858433,3.3886696841288373
CS(=O)(=O)CCNc1cc(NCCS(C)(=O)=O)nc(C(F)(F)F)n1,0.14787017,2.843764672121887
CN(Cc1c(F)cccc1Cl)c1cc(NCCS(C)(=O)=O)nc(C(F)(F)F)n1,0.8634982,2.8346118523549713
CCCN(Cc1cccc(Br)c1)c1cc(NCCS(C)(=O)=O)nc(C(F)(F)F)n1,0.9993709,2.8070995855913328
CS(=O)(=O)CCNc1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C(F)(F)F)n1,0.99712485,2.790070299007864
CN(Cc1c(F)cccc1Cl)c1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C(F)(F)F)n1,0.9999875,3.4756868772152405
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(C)Cc3c(F)cccc3Cl)nc(C(F)(F)F)n2)nc1C,0.999973,3.11320969191838
COC(=O)CC(Nc1cc(N(C)Cc2c(F)cccc2Cl)nc(C(F)(F)F)n1)c1ccc(F)cc1,0.9999304,3.2526137683240712
CN(Cc1c(F)cccc1Cl)c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C(F)(F)F)n1,0.99986976,3.013087179393372
COCCN(c1cc(N(C)Cc2c(F)cccc2Cl)nc(C(F)(F)F)n1)C(C)C,0.99970746,2.952159596077438
CCCCN(c1cc(N(C)Cc2c(F)cccc2Cl)nc(C(F)(F)F)n1)C(C)CC,0.99999523,3.396467701948147
CN(Cc1c(F)cccc1Cl)c1cc(NCCS(C)(=O)=O)nc(C(F)(F)F)n1,0.8634982,2.8346118523549713
CN(Cc1c(F)cccc1Cl)c1cc(N(C)Cc2c(F)cccc2Cl)nc(C(F)(F)F)n1,1.0,2.879403652210261
CCCN(Cc1cccc(Br)c1)c1cc(N(C)Cc2c(F)cccc2Cl)nc(C(F)(F)F)n1,1.0,2.8639051197852705
CN(Cc1c(F)cccc1Cl)c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C(F)(F)F)n1,0.9999921,2.8691933623193577
CCCN(Cc1cccc(Br)c1)c1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C(F)(F)F)n1,0.99999005,3.4656489270049473
CCCN(Cc1cccc(Br)c1)c1cc(Nc2ccc([N+](=O)[O-])cc2-c2nc(C)c(C(=O)OCC)s2)nc(C(F)(F)F)n1,0.999963,3.1136188983283244
CCCN(Cc1cccc(Br)c1)c1cc(NC(CC(=O)OC)c2ccc(F)cc2)nc(C(F)(F)F)n1,0.99992263,3.2474897188442
CCCN(Cc1cccc(Br)c1)c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C(F)(F)F)n1,0.9989607,3.003597840810885
CCCN(Cc1cccc(Br)c1)c1cc(N(CCOC)C(C)C)nc(C(F)(F)F)n1,0.9995114,2.922761274764458
CCCCN(c1cc(N(CCC)Cc2cccc(Br)c2)nc(C(F)(F)F)n1)C(C)CC,0.9998965,3.369574738322661
CCCN(Cc1cccc(Br)c1)c1cc(NCCS(C)(=O)=O)nc(C(F)(F)F)n1,0.9993709,2.8070995855913328
CCCN(Cc1cccc(Br)c1)c1cc(N(C)Cc2c(F)cccc2Cl)nc(C(F)(F)F)n1,1.0,2.8639051197852705
CCCN(Cc1cccc(Br)c1)c1cc(N(CCC)Cc2cccc(Br)c2)nc(C(F)(F)F)n1,1.0,2.852566841410871
CCCN(Cc1cccc(Br)c1)c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C(F)(F)F)n1,0.9999971,2.865979362202115
Fc1ccc(CN(c2cc(N3CCC4(CC3)OCCc3ccccc34)nc(C(F)(F)F)n2)C2CCCCC2)cc1,0.99961954,3.479963007530852
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(Cc3ccc(F)cc3)C3CCCCC3)nc(C(F)(F)F)n2)nc1C,0.9997984,3.149657483276533
COC(=O)CC(Nc1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C(F)(F)F)n1)c1ccc(F)cc1,0.9958381,3.2736050986729754
O=c1oc2ccccc2c(Nc2cc(N(Cc3ccc(F)cc3)C3CCCCC3)nc(C(F)(F)F)n2)c1[N+](=O)[O-],0.7300614,3.0197026586133227
COCCN(c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C(F)(F)F)n1)C(C)C,0.9996693,2.900757935030228
CCCCN(c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C(F)(F)F)n1)C(C)CC,0.9996503,3.3519750135448056
CS(=O)(=O)CCNc1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C(F)(F)F)n1,0.99712485,2.790070299007864
CN(Cc1c(F)cccc1Cl)c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C(F)(F)F)n1,0.9999921,2.8691933623193577
CCCN(Cc1cccc(Br)c1)c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C(F)(F)F)n1,0.9999971,2.865979362202115
Fc1ccc(CN(c2cc(N(Cc3ccc(F)cc3)C3CCCCC3)nc(C(F)(F)F)n2)C2CCCCC2)cc1,0.999997,2.877941712493204
Brc1c(N2CCC3(CC2)OCCc2ccccc23)ncnc1N1CCC2(CC1)OCCc1ccccc12,0.99999624,3.8844423182874817
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2ncnc(N3CCC4(CC3)OCCc3ccccc34)c2Br)nc1C,0.99938494,3.673076764524142
COC(=O)CC(Nc1ncnc(N2CCC3(CC2)OCCc2ccccc23)c1Br)c1ccc(F)cc1,0.29455027,3.8318528962724345
O=c1oc2ccccc2c(Nc2ncnc(N3CCC4(CC3)OCCc3ccccc34)c2Br)c1[N+](=O)[O-],0.9999133,3.5835611226562376
COCCN(c1ncnc(N2CCC3(CC2)OCCc2ccccc23)c1Br)C(C)C,0.9993455,3.4792864059831317
CCCCN(c1ncnc(N2CCC3(CC2)OCCc2ccccc23)c1Br)C(C)CC,0.9962416,3.919296535155894
CS(=O)(=O)CCNc1ncnc(N2CCC3(CC2)OCCc2ccccc23)c1Br,0.30639577,3.4066469544424383
CN(Cc1c(F)cccc1Cl)c1ncnc(N2CCC3(CC2)OCCc2ccccc23)c1Br,0.9999997,3.4169803916211228
CCCN(Cc1cccc(Br)c1)c1ncnc(N2CCC3(CC2)OCCc2ccccc23)c1Br,0.9999994,3.4148477997060125
Fc1ccc(CN(c2ncnc(N3CCC4(CC3)OCCc3ccccc34)c2Br)C2CCCCC2)cc1,0.99967355,3.4095323373456887
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2ncnc(N3CCC4(CC3)OCCc3ccccc34)c2Br)nc1C,0.99938494,3.673076764524142
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2ncnc(Nc3ccc([N+](=O)[O-])cc3-c3nc(C)c(C(=O)OCC)s3)c2Br)nc1C,0.98941267,3.3261170129581092
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2ncnc(NC(CC(=O)OC)c3ccc(F)cc3)c2Br)nc1C,0.22326276,3.4594714867893703
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2ncnc(Nc3c([N+](=O)[O-])c(=O)oc4ccccc34)c2Br)nc1C,0.99801654,3.20127346846407
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2ncnc(N(CCOC)C(C)C)c2Br)nc1C,0.9998027,3.0390396269458178
CCCCN(c1ncnc(Nc2ccc([N+](=O)[O-])cc2-c2nc(C)c(C(=O)OCC)s2)c1Br)C(C)CC,0.99995744,3.4875439069417693
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2ncnc(NCCS(C)(=O)=O)c2Br)nc1C,0.19341886,2.9641424281739415
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2ncnc(N(C)Cc3c(F)cccc3Cl)c2Br)nc1C,0.99999934,3.0168627503643375
CCCN(Cc1cccc(Br)c1)c1ncnc(Nc2ccc([N+](=O)[O-])cc2-c2nc(C)c(C(=O)OCC)s2)c1Br,0.99999917,3.0260858602568117
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2ncnc(N(Cc3ccc(F)cc3)C3CCCCC3)c2Br)nc1C,0.99989176,3.0484510472787
COC(=O)CC(Nc1ncnc(N2CCC3(CC2)OCCc2ccccc23)c1Br)c1ccc(F)cc1,0.29455027,3.8318528962724345
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2ncnc(NC(CC(=O)OC)c3ccc(F)cc3)c2Br)nc1C,0.22326276,3.4594714867893703
COC(=O)CC(Nc1ncnc(NC(CC(=O)OC)c2ccc(F)cc2)c1Br)c1ccc(F)cc1,0.3214945,3.4097940418517174
COC(=O)CC(Nc1ncnc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)c1Br)c1ccc(F)cc1,0.6426101,3.3488451004131266
COCCN(c1ncnc(NC(CC(=O)OC)c2ccc(F)cc2)c1Br)C(C)C,0.49533656,3.20165933859443
CCCCN(c1ncnc(NC(CC(=O)OC)c2ccc(F)cc2)c1Br)C(C)CC,0.8877299,3.476810413230476
COC(=O)CC(Nc1ncnc(NCCS(C)(=O)=O)c1Br)c1ccc(F)cc1,0.005904905,3.1163719542433608
COC(=O)CC(Nc1ncnc(N(C)Cc2c(F)cccc2Cl)c1Br)c1ccc(F)cc1,0.9997101,3.15314398358323
CCCN(Cc1cccc(Br)c1)c1ncnc(NC(CC(=O)OC)c2ccc(F)cc2)c1Br,0.9996516,3.1586215356723173
COC(=O)CC(Nc1ncnc(N(Cc2ccc(F)cc2)C2CCCCC2)c1Br)c1ccc(F)cc1,0.9856223,3.1686114873281435
O=c1oc2ccccc2c(Nc2ncnc(N3CCC4(CC3)OCCc3ccccc34)c2Br)c1[N+](=O)[O-],0.9999133,3.5835611226562376
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2ncnc(Nc3c([N+](=O)[O-])c(=O)oc4ccccc34)c2Br)nc1C,0.99801654,3.20127346846407
COC(=O)CC(Nc1ncnc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)c1Br)c1ccc(F)cc1,0.6426101,3.3488451004131266
O=c1oc2ccccc2c(Nc2ncnc(Nc3c([N+](=O)[O-])c(=O)oc4ccccc34)c2Br)c1[N+](=O)[O-],0.9999969,3.106395761187744
COCCN(c1ncnc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)c1Br)C(C)C,0.9999624,2.9910662477520926
CCCCN(c1ncnc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)c1Br)C(C)CC,0.9999902,3.433298545541434
CS(=O)(=O)CCNc1ncnc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)c1Br,0.9532645,2.914175113828918
CN(Cc1c(F)cccc1Cl)c1ncnc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)c1Br,0.9999994,2.9306686373713635
CCCN(Cc1cccc(Br)c1)c1ncnc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)c1Br,0.9999987,2.9303786885768623
O=c1oc2ccccc2c(Nc2ncnc(N(Cc3ccc(F)cc3)C3CCCCC3)c2Br)c1[N+](=O)[O-],0.9994287,2.928580398901264
COCCN(c1ncnc(N2CCC3(CC2)OCCc2ccccc23)c1Br)C(C)C,0.9993455,3.4792864059831317
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2ncnc(N(CCOC)C(C)C)c2Br)nc1C,0.9998027,3.0390396269458178
COCCN(c1ncnc(NC(CC(=O)OC)c2ccc(F)cc2)c1Br)C(C)C,0.49533656,3.20165933859443
COCCN(c1ncnc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)c1Br)C(C)C,0.9999624,2.9910662477520926
COCCN(c1ncnc(N(CCOC)C(C)C)c1Br)C(C)C,0.99999523,2.9589228995247012
CCCCN(c1ncnc(N(CCOC)C(C)C)c1Br)C(C)CC,0.99555725,3.389364987335413
COCCN(c1ncnc(NCCS(C)(=O)=O)c1Br)C(C)C,0.7463168,2.8765011929103554
COCCN(c1ncnc(N(C)Cc2c(F)cccc2Cl)c1Br)C(C)C,0.9999982,2.8252485577193482
CCCN(Cc1cccc(Br)c1)c1ncnc(N(CCOC)C(C)C)c1Br,0.99999225,2.8085567310687907
COCCN(c1ncnc(N(Cc2ccc(F)cc2)C2CCCCC2)c1Br)C(C)C,0.9998055,2.7668358426929434
CCCCN(c1ncnc(N2CCC3(CC2)OCCc2ccccc23)c1Br)C(C)CC,0.9962416,3.919296535155894
CCCCN(c1ncnc(Nc2ccc([N+](=O)[O-])cc2-c2nc(C)c(C(=O)OCC)s2)c1Br)C(C)CC,0.99995744,3.4875439069417693
CCCCN(c1ncnc(NC(CC(=O)OC)c2ccc(F)cc2)c1Br)C(C)CC,0.8877299,3.476810413230476
CCCCN(c1ncnc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)c1Br)C(C)CC,0.9999902,3.433298545541434
CCCCN(c1ncnc(N(CCOC)C(C)C)c1Br)C(C)CC,0.99555725,3.389364987335413
CCCCN(c1ncnc(N(CCCC)C(C)CC)c1Br)C(C)CC,0.94515127,3.6484711635260396
CCCCN(c1ncnc(NCCS(C)(=O)=O)c1Br)C(C)CC,0.32195404,3.308486020071853
CCCCN(c1ncnc(N(C)Cc2c(F)cccc2Cl)c1Br)C(C)CC,0.9999994,3.2674061637345106
CCCCN(c1ncnc(N(CCC)Cc2cccc(Br)c2)c1Br)C(C)CC,0.9999983,3.2530029232743285
CCCCN(c1ncnc(N(Cc2ccc(F)cc2)C2CCCCC2)c1Br)C(C)CC,0.99940556,3.2168370192770013
CS(=O)(=O)CCNc1ncnc(N2CCC3(CC2)OCCc2ccccc23)c1Br,0.30639577,3.4066469544424383
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2ncnc(NCCS(C)(=O)=O)c2Br)nc1C,0.19341886,2.9641424281739415
COC(=O)CC(Nc1ncnc(NCCS(C)(=O)=O)c1Br)c1ccc(F)cc1,0.005904905,3.1163719542433608
CS(=O)(=O)CCNc1ncnc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)c1Br,0.9532645,2.914175113828918
COCCN(c1ncnc(NCCS(C)(=O)=O)c1Br)C(C)C,0.7463168,2.8765011929103554
CCCCN(c1ncnc(NCCS(C)(=O)=O)c1Br)C(C)CC,0.32195404,3.308486020071853
CS(=O)(=O)CCNc1ncnc(NCCS(C)(=O)=O)c1Br,0.064036086,2.788650763289313
CN(Cc1c(F)cccc1Cl)c1ncnc(NCCS(C)(=O)=O)c1Br,0.7331829,2.739262548393837
CCCN(Cc1cccc(Br)c1)c1ncnc(NCCS(C)(=O)=O)c1Br,0.9886614,2.723487181771354
CS(=O)(=O)CCNc1ncnc(N(Cc2ccc(F)cc2)C2CCCCC2)c1Br,0.70871526,2.6828684862491805
CN(Cc1c(F)cccc1Cl)c1ncnc(N2CCC3(CC2)OCCc2ccccc23)c1Br,0.9999997,3.4169803916211228
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2ncnc(N(C)Cc3c(F)cccc3Cl)c2Br)nc1C,0.99999934,3.0168627503643375
COC(=O)CC(Nc1ncnc(N(C)Cc2c(F)cccc2Cl)c1Br)c1ccc(F)cc1,0.9997101,3.15314398358323
CN(Cc1c(F)cccc1Cl)c1ncnc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)c1Br,0.9999994,2.9306686373713635
COCCN(c1ncnc(N(C)Cc2c(F)cccc2Cl)c1Br)C(C)C,0.9999982,2.8252485577193482
CCCCN(c1ncnc(N(C)Cc2c(F)cccc2Cl)c1Br)C(C)CC,0.9999994,3.2674061637345106
CN(Cc1c(F)cccc1Cl)c1ncnc(NCCS(C)(=O)=O)c1Br,0.7331829,2.739262548393837
CN(Cc1c(F)cccc1Cl)c1ncnc(N(C)Cc2c(F)cccc2Cl)c1Br,1.0,2.743917613828918
